session_id,target
1,7.127680205266993e-05
2,3.861198281787322e-07
3,0.00040719088474073427
4,1.2019744372728932e-05
5,0.000363740434422154
6,7.948407441336799e-05
7,0.0037625266008699003
8,0.00032017186376110204
9,1.4744278966132906e-06
10,0.0006936527329176262
11,0.0010076763113194892
12,0.00011970263625017512
13,8.527711890424176e-05
14,0.003029055791980278
15,0.0070759681893647645
16,0.00031545366881951186
17,0.000630283237827794
18,6.245257163426338e-05
19,0.004499752496214546
20,1.621320682568068e-06
21,0.012056722018074839
22,5.462785205478228e-07
23,0.0014721676779073114
24,2.483908038600065e-06
25,0.006622743813543868
26,0.00015564921401504988
27,0.00019623926816165756
28,6.2571942044792704e-06
29,0.024917057537755152
30,0.002858838625419239
31,0.0016282911569884537
32,0.0025019817831599994
33,2.9290361720270807e-06
34,0.00015010061698325842
35,0.0032965840821803584
36,0.0008651190678719786
37,7.453496753474377e-08
38,2.2152296533882096e-05
39,0.002712570278572515
40,5.324202241448602e-07
41,0.00750705201836741
42,6.0215470211294176e-05
43,0.0003071798407345888
44,9.15995355966985e-05
45,0.09528839293608833
46,0.0044024709512363045
47,1.7492822457487902e-05
48,4.410102966420745e-05
49,0.0026345959110226176
50,2.5034327612523283e-05
51,2.34132016060484e-06
52,0.00028718427549284843
53,0.0008328115806296274
54,0.0012369813771151252
55,0.0026944333326880034
56,4.416121855651989e-06
57,1.0362854522455063e-05
58,8.85286191715318e-06
59,7.976223697462519e-07
60,1.8735416713413458e-06
61,4.6692150341952e-05
62,0.0005303896351684361
63,1.5418689750603678e-06
64,0.0038008960031627437
65,3.3500865094799466e-06
66,4.072505018283406e-05
67,0.0002577702210113816
68,0.0015686514388052438
69,0.06403074949413158
70,1.8313316124847822e-06
71,0.0037597450559729404
72,0.0001788959291103824
73,7.474849248445176e-05
74,1.6560849372109403e-05
75,2.5897673370334355e-05
76,0.00010030835547396538
77,0.0022462043694375573
78,0.0029475328429514414
79,0.0003297122608480022
80,2.5826580614831407e-05
81,1.5891378888109547e-05
82,2.9414261478489702e-05
83,4.1274244378053657e-07
84,0.4526027591531644
85,0.0009126392690437943
86,1.8555128631175676e-06
87,0.0038404770883594453
88,9.661861723315463e-05
89,0.002123790417950576
90,0.09195869008212329
91,4.6366534502696846e-05
92,4.4266691006893196e-07
93,0.1006973558912054
94,9.58481098338438e-07
95,6.111456179348357e-05
96,4.3845657783151726e-07
97,0.0073402145963149075
98,5.5813639077313654e-05
99,6.069926511587657e-07
100,0.0019022605137461828
101,8.990547477760051e-05
102,2.3931584947203808e-05
103,4.513054426972484e-06
104,0.0002831965359331112
105,0.001797404971199898
106,2.375899196499657e-05
107,8.628613975758149e-07
108,0.0005002869127365683
109,8.28760168017475e-05
110,6.068685383340452e-07
111,0.00043945779094652803
112,2.6745491199825764e-06
113,0.0002010830676080674
114,1.9890948443690878e-05
115,4.6905266140951417e-07
116,5.6342275356526955e-06
117,0.0003222038973758047
118,0.0014211847252223206
119,7.0842356200789e-07
120,0.005135138537308822
121,7.306867560549406e-07
122,5.639091770444485e-05
123,4.715367361789065e-05
124,0.0006124501816826957
125,0.01541044279370857
126,5.568108119526438e-07
127,3.227576918153192e-06
128,8.064885301205681e-05
129,0.003995472376155074
130,0.006259057795843613
131,0.0019144363239425098
132,0.004354940386852066
133,0.005901577558510158
134,0.0002545308870148152
135,2.4488132488121762e-06
136,0.0035124903146573567
137,2.6358149051458134e-05
138,0.004436386881760825
139,5.442848140294861e-05
140,3.5704624965594274e-06
141,2.901514427115783e-07
142,6.653960035136547e-05
143,0.0003145795594032116
144,0.003902696993512509
145,2.3111999962244826e-05
146,0.002889190421834683
147,2.890716445214625e-05
148,0.0004974833105984419
149,0.00015933860559312296
150,0.014184322486113898
151,1.1861592681637738e-05
152,0.019574420141018074
153,0.0001435369668965251
154,0.0003827349010672713
155,0.0018842709562136646
156,5.1863849565662775e-05
157,0.00015477505161998152
158,0.0025085909040286018
159,8.778596785804862e-05
160,6.127142032468691e-05
161,0.00047635370034996183
162,0.00045856801134307504
163,0.0016169202621498853
164,0.002815037131764401
165,0.00023004822810709853
166,4.3408274910847764e-05
167,0.006254167581355196
168,0.00016636954028188084
169,0.004069746337109446
170,0.0005200028609488664
171,0.000397520022953863
172,0.0004734309520512806
173,9.176264817791953e-05
174,0.000508996404019551
175,0.6560738063806693
176,0.01078107642801427
177,0.015903475075148762
178,2.800650514786016e-05
179,3.239769530718199e-05
180,0.0003696708088925686
181,8.530465501428411e-05
182,0.001595623272825943
183,2.291720843714169e-05
184,0.0008549368180773637
185,0.0018071755110535734
186,0.0008526034479883909
187,2.5514623452498124e-05
188,6.480501052312807e-07
189,0.007767994293619427
190,0.013286688866853278
191,3.417297736277799e-05
192,9.346360760313562e-05
193,0.00042664324404739545
194,0.000299343906874648
195,1.4039181865724472e-06
196,0.0001736392506958149
197,0.000981845299584526
198,0.0008410509433698784
199,0.0008096010562535213
200,5.774961342187883e-05
201,0.0014421520500415758
202,0.08447661997771966
203,7.715365896613859e-07
204,0.0001882561904935601
205,0.0004932596050188296
206,4.819077585351386e-07
207,0.0006822662212407571
208,0.00011900374424822083
209,1.6134724335887506e-05
210,0.004186146543293115
211,0.00028348773470670305
212,0.002497626680364805
213,6.843069437903348e-07
214,0.00446425505468876
215,0.0026181836673320976
216,0.005834296335019781
217,0.023106215678656533
218,0.004069746337109446
219,1.7145138684185805e-05
220,0.0007981150690028908
221,9.242309960110382e-05
222,8.347604624667904e-05
223,0.0018193943183677918
224,0.004602080495546948
225,0.020097926986371233
226,0.0077148109596073275
227,0.0006141330164356961
228,1.2069865468207105e-05
229,2.024976689499654e-06
230,0.002508693996001936
231,0.0010816911731106821
232,1.9944876168038873e-06
233,1.3749541024764783e-05
234,0.0013808951846645367
235,0.0007900174947159119
236,0.0006072112860523559
237,0.0031615516951573916
238,0.0014208957592004353
239,0.002953184805219026
240,0.004500372056724407
241,0.0008824529014155863
242,2.3964273282040854e-07
243,3.524128956341312e-07
244,6.440308597516858e-05
245,0.0001437415112882349
246,0.001283970104578506
247,0.01244291872724833
248,0.0021120301002176736
249,0.00010138856074796889
250,0.0041253450633975605
251,0.00080233947810019
252,0.0001824552082571519
253,4.3669756927803996e-05
254,0.00031497315022850034
255,0.009647305183360867
256,6.0246338154721966e-06
257,0.00024256199901695268
258,0.005670945269981872
259,0.004476531324333101
260,0.00030501553830095265
261,0.00010751558256337688
262,0.00015353922875587411
263,5.528361892782781e-05
264,0.0001401123857528913
265,3.914027384197023e-05
266,8.381926996804732e-06
267,9.868467452724899e-06
268,0.0010045775345710365
269,0.0021458955317101075
270,0.0020794203792308687
271,6.839112980078776e-05
272,3.3807690180799946e-05
273,5.4603978700986645e-06
274,0.00029142029419553477
275,0.0007233136432709251
276,0.00019957838255519364
277,0.003948740766618447
278,0.0019166797226966125
279,1.925115610108942e-05
280,0.0014920777260806625
281,0.0008737105145375228
282,7.135736991925754e-05
283,0.00014968083072856747
284,0.002344684597486322
285,0.000152086322707219
286,4.70313219596804e-05
287,0.0003364306097393917
288,1.4947448216431312e-05
289,0.0032051504513882067
290,6.741896761669978e-07
291,0.0016239476070656197
292,0.0010629396620611842
293,0.0024195888973531235
294,0.0005090159211677188
295,7.091465546149858e-06
296,1.3738641726902918e-05
297,9.540703953360429e-05
298,0.00037412169969261184
299,1.4442495366106604e-05
300,3.1871555092943447e-05
301,6.524699021709238e-07
302,0.000576462617471237
303,0.0002926125126857313
304,0.00035842767948014395
305,0.05978736000615057
306,3.866003227319562e-05
307,0.0018943461073849426
308,0.000271327051981941
309,0.0015357729293621416
310,1.442668806193186e-05
311,0.006706708532195405
312,0.004789592103299151
313,0.0004814028826579226
314,9.960208794247797e-07
315,0.0017276912574962116
316,0.0012822543195887032
317,0.0005387282140488213
318,3.5802216479926594e-06
319,7.625605185355644e-06
320,0.0005565318947808933
321,0.0017984439222107245
322,4.152041135460209e-06
323,6.573484860119396e-05
324,0.0022130043735798122
325,0.0165066241652778
326,0.0015071779113977563
327,0.0004423510193985636
328,0.007121613812964128
329,5.7548978563772594e-05
330,1.7948316230788899e-06
331,0.018785639608442477
332,5.611585992961338e-05
333,0.7218808882198936
334,0.0001167780536058143
335,1.772667730151232e-05
336,0.00013397357384952163
337,0.012529651042783049
338,0.02857400334047746
339,1.4360787583146847e-05
340,0.0001330593351195402
341,1.9894966021079545e-05
342,0.0026810719524324044
343,0.00022866519548539533
344,0.013058713272890474
345,7.19738055713766e-05
346,0.000891463482604885
347,0.23630995605507088
348,5.671518728395943e-07
349,1.304115297813365e-05
350,0.05982759844246236
351,0.0019353971606520012
352,1.7503793830381524e-05
353,0.05176469298622417
354,0.0033768458820341843
355,0.0009063523234384975
356,2.2977691646359106e-06
357,0.0004156409131727797
358,1.651996459001544e-05
359,0.0001657184934522763
360,0.0010155238754148903
361,0.009595928822192424
362,0.0012629833031886644
363,0.0002067038961715969
364,0.0012301513824117792
365,3.56694014882732e-08
366,8.002961498363699e-08
367,1.8231745387395732e-07
368,0.0030226683637673453
369,0.00024666003073794306
370,4.2713872081942836e-05
371,0.004354940386852066
372,3.234886599720591e-05
373,2.444536000224028e-07
374,2.5631649358504412e-05
375,2.2829470484274354e-05
376,0.00016641155265276054
377,0.0006197102497210823
378,0.0005423143006439516
379,6.821203874713577e-05
380,8.043305799936217e-05
381,0.0007862660569864227
382,0.018844552894974415
383,0.0001429819188064414
384,1.589250873750435e-06
385,0.000560745345766273
386,0.00042921782013344214
387,0.0008517646848050699
388,0.00018614283470225294
389,9.710817035817309e-05
390,6.082325185258756e-05
391,0.0003510533592336996
392,0.002460480783243145
393,1.98600799486332e-06
394,5.798596849570487e-07
395,3.310417660153464e-05
396,0.0009079469686311372
397,0.0008407803833386844
398,0.0008010865130234164
399,6.5566001989073105e-06
400,0.0009036387535574163
401,4.955612862521938e-05
402,0.0004301668322312939
403,6.500156841769365e-05
404,0.02025698730687567
405,0.0009033567455867715
406,0.020312065005738202
407,0.00011019189888194948
408,6.887687927984293e-05
409,0.0003041612752855437
410,0.006510550206744023
411,5.011902558697984e-05
412,1.1166932046208917e-05
413,0.0012340279952580695
414,1.3915522835011714e-05
415,8.529704713111143e-07
416,4.785907191802241e-05
417,0.011749730647905913
418,5.444710340242624e-06
419,0.0011943563492451163
420,0.0011989263906450284
421,0.012448264220337303
422,0.00438979322602842
423,1.4937334450845368e-05
424,9.89328839096761e-07
425,1.30206444476761e-07
426,0.7586341375303385
427,0.0029329958688535606
428,3.649448435963326e-07
429,6.229949836965987e-05
430,6.375668868007891e-05
431,8.695273947523602e-06
432,0.004352572371256662
433,0.0001459427071721363
434,0.0025992427516782495
435,4.878843874240045e-05
436,0.0005515361680537294
437,7.14666020939955e-06
438,0.0004004993789476991
439,3.817355561078432e-05
440,0.0003820382662588283
441,5.165325342813856e-05
442,0.00030543420215215975
443,3.848634150078914e-05
444,4.316245699639333e-06
445,0.0008375929780000639
446,0.013059959508641774
447,0.0005523070641434189
448,0.014635185696989576
449,0.00019779983523918657
450,0.0006329622670160026
451,0.0024035868349852464
452,1.796172167446842e-05
453,0.0032116804697382606
454,1.7520020699543526e-06
455,4.0366505633921044e-05
456,0.003106155846673585
457,1.74387670675378e-05
458,0.005070198419228271
459,0.00028392606166496723
460,0.009969840128638966
461,9.113877917631485e-05
462,5.548780901855613e-06
463,3.6114280386588564e-07
464,2.7477929941445238e-05
465,0.003995069466280867
466,0.0026331530022962587
467,0.0010154811732825842
468,6.813986074745964e-06
469,0.00017746688485184507
470,0.0008539524501621075
471,0.018078167329077372
472,1.3477805186453625e-06
473,0.0028057892450064708
474,5.599008924600912e-08
475,0.0011916727218483371
476,0.00011309710515005161
477,5.2818188902410886e-05
478,7.552128981408301e-05
479,0.2567058972261183
480,0.0014525819700771149
481,0.003949613397076929
482,8.992888665167563e-05
483,0.15238390537098473
484,0.0022806662758284306
