session_id,target
1,0.00014589491728089621
2,2.6899796725575527e-06
3,0.0012245458168901374
4,8.670284847030904e-05
5,0.0011176002017980588
6,0.0001731204216046451
7,0.006982570470915532
8,0.00044824074515998117
9,1.0463539941444453e-05
10,0.0011930225680395039
11,0.0025593615243806587
12,0.00024468610789639796
13,0.00012014931573220734
14,0.004876814668623803
15,0.01439199178976178
16,0.000421982629418477
17,0.0013947654813100425
18,0.00015837708011120556
19,0.003816712121980094
20,1.0812121091310027e-05
21,0.01491516568076726
22,3.1487955710530462e-06
23,0.003783174617900009
24,2.9452693390654642e-05
25,0.014371474733427135
26,0.001052091587502338
27,0.00047465233381156833
28,1.9516144307338087e-05
29,0.027801994441053385
30,0.005362961487497043
31,0.0043647523522776744
32,0.01038458231621632
33,1.518194574187678e-05
34,0.000368193606509134
35,0.005468756331777284
36,0.001104643566399191
37,1.3882566788732434e-06
38,6.492506831451937e-05
39,0.005016611676410137
40,3.817824011217187e-06
41,0.015302244492625041
42,0.00013363648099612866
43,0.0012032951679747804
44,0.0003538510987562693
45,0.04768641858034821
46,0.009416199724352882
47,6.0640884259313526e-05
48,8.35461812102742e-05
49,0.006724408120847416
50,9.240866791422997e-05
51,1.3496564515470643e-05
52,0.000881046888141866
53,0.0018901685214298958
54,0.00219390075823906
55,0.007260565015540648
56,4.700036442309465e-05
57,3.213399489234624e-05
58,1.2121179936624338e-05
59,4.920344490517981e-06
60,6.349208880218261e-06
61,0.00013374662130841521
62,0.0007385281848409371
63,1.0352627874391466e-05
64,0.009893561143424013
65,2.0461250640602083e-05
66,0.00010957408924908614
67,0.0004839393572168846
68,0.0045391639989169905
69,0.05709875371241056
70,1.0316024394451094e-05
71,0.0075182135996719295
72,0.0009765428261347544
73,0.00045763608303236693
74,0.00010465228187634646
75,0.0001807843292647147
76,0.0005379532101432443
77,0.0024554399031772576
78,0.004519338181629262
79,0.0010542074275727545
80,3.679810094256809e-05
81,4.297760075434079e-05
82,8.821343426911828e-05
83,3.5635429544706856e-06
84,0.3107189158908175
85,0.0023021934194656507
86,1.2351698442634013e-05
87,0.0061904503122357435
88,0.0003830772217595485
89,0.0022475521539650424
