session_id,target
1,0.00016703390357284783
2,3.064622286272911e-05
3,0.004821455973860026
4,0.0005428779073176076
5,0.0039414734398808045
6,0.00028166660299918647
7,0.011830638213929646
8,0.000472136411226563
9,7.913847690495703e-05
10,0.0021900644592690133
11,0.007616261171866778
12,0.0005520089771992409
13,0.00020923187616922736
14,0.0006546849095484618
15,0.02751951585962684
16,0.000766307259555253
17,0.0019908871432762275
18,0.0004789072328287582
19,0.00261640425355351
20,0.00013567213352425
21,0.008625156575468543
22,1.5009868302434192e-05
23,0.011742067302494
24,0.0004049049005560784
25,0.02176231233445888
26,0.008096493123412861
27,0.0010373005871095015
28,5.7180495873655754e-05
29,0.017882472916811925
30,0.008410474476349546
31,0.013144393853695533
32,0.09628427247646495
33,7.72118168327529e-05
34,0.0008932785491851592
35,0.01710710355687565
36,0.001436542493346101
37,2.7824617582273678e-05
38,0.00025520928161034225
39,0.008312866968765532
40,3.8423069744018416e-05
41,0.029555970774342487
42,0.000447531008800514
43,0.005281898783091372
44,0.0015305100963357385
45,0.016067305041791366
46,0.026076880451117335
47,0.0001586396456990818
48,7.460595593972795e-05
49,0.021334770205045043
50,0.0003327395484071588
51,6.961301020479872e-05
52,0.002646210518180542
53,0.0026890486597824243
54,0.002947663055026432
55,0.02520862874768387
56,0.0006216497717445026
57,9.458938666669097e-05
58,9.573093975536034e-06
59,4.569406480304274e-05
60,2.2623096749307618e-05
61,0.00033301743002558904
62,0.0004551727318427261
63,0.00011219697084153609
64,0.03051720713637429
65,0.00021362295033021636
66,0.00035168114618488636
67,0.00044861407313242314
68,0.017224313844346403
69,0.04157837824099406
70,6.754429025155505e-05
71,0.01704880592083742
72,0.010379585864603863
73,0.0052997827333425085
74,0.0012778014682808983
75,0.0018933838471143106
76,0.00378453112989464
77,0.002373432428853788
78,0.008626664112423237
79,0.0033670826855380625
80,6.062868779124973e-05
81,8.094948544948298e-05
82,0.00021502994006066553
83,3.8506402014902196e-05
84,0.03839729415205815
85,0.005892635070572439
86,0.00016436968227444282
87,0.008932789732329922
88,0.002268117026687704
89,0.0016023236932082505
90,0.017496278858712234
91,0.00020697835310330245
92,3.7059946457616854e-05
93,0.03778690852638793
94,3.6818094548116785e-05
95,0.0004892548317148266
96,3.676202313746938e-05
97,0.03779901657635826
98,7.119458056568705e-05
99,1.9503052976012912e-05
100,0.006778839284942737
101,7.714123485919573e-05
102,0.0016036874395401915
103,7.922793211666798e-05
104,0.0006969118720039439
