match_id_hash,radiant_win_prob
30cc2d778dca82f2edb568ce9b585caa,0.14965187609391556
70e5ba30f367cea48793b9003fab9d38,0.9832672788673426
4d9ef74d3a2025d79e9423105fd73d41,0.9512442541755514
2bb79e0c1eaac1608e5a09c8e0c6a555,0.8689585952191219
bec17f099b01d67edc82dfb5ce735a43,0.21689514124050335
038acbb47d9eb54c11962d07cce8d829,0.11707150051164586
b891f03bb2a86d78b84043437fc95e04,0.9487015925650282
ff898afdb5bb5c7163bde45a009503f7,0.0648427162572778
72e6b1c31c718c0806f9aaeb8b7290a9,0.7142852571753965
abd97ab60ceca3ae6f00a28baea8a43c,0.3803399892956893
d46d5407bd08b42245e1bf2de86da403,0.08496679078451967
a176147b06a337304ab179cd3b432015,0.30087524451646946
f4e59a3443f4d1e55b8639651dca3a4d,0.033412571188138965
2b8263ce33e0320e9d8b2775f65c3eef,0.5610873316109745
2d0803ecc11a376020a41da9aa255e23,0.9915432570654715
4e043d36d488c88b73afec997ea4fb76,0.9671222247043956
30f5b5e14622068c186b6f4e937bd6b9,0.5376831564285303
44ef19f09cec7868270e5e62aba4a3ff,0.8376749406644585
47b462bb8974dbe082357e8b1ddececd,0.4052521628971264
41e32d96134ca0a52c1a1be7faefd752,0.5531668951944253
a25a6fc067bc963af369f45d655db098,0.7468632496651515
f9bf94520433bc98d287e01ae84090eb,0.8413542844592152
3c83af081c79a7bcce2f47c038ccb360,0.5842112208750381
e6955d1c0b810cc5dc9197cc7d404831,0.5211584163994416
f53297cb268acd155dc0ba92765067d3,0.35552173685526933
021cefc286d907c7b8ad4156f06067f2,0.5970384863518479
6b8377392b416087a5486b667159e942,0.03893219352550583
17d1e4a72ebca9d7e5bb04595219d7f4,0.612793067889618
d020af84fd2a439bc9019dc681bc2325,0.08667466951549124
525559396be62ae36be7fa72246b9ffa,0.2447567791281605
39b35584d8fcca44bbb35b0d9ffaa8a3,0.32419720718302225
5d8b85ca1307b58f511f8794b22229c0,0.345238971303436
3224dbf29a3f7a75b5a5c37dcab6b8f8,0.33480971987127145
0cd98aadfef4ca31d2b352124757cc16,0.9435299691123786
0e395c12a6af074b1cf20abca3662327,0.6421499347642541
05fa1a5bf98ada8025535261b3fcdc6f,0.7684893573728125
7d52952f47f56913ab634914f3904143,0.7496721187814721
3a559937038a24655a3add1da523c998,0.9858785962936306
a8531ace02ae32c1594ba5688ac535f4,0.822655984802809
1d55f15af571223402e59daa58ef8267,0.062042353130409844
ee290a51ad00351c9db6e1cbad3fe7e1,0.3281152031222857
8ec5c5e629b71a73e213dc216a931c36,0.9669750036031226
c28f4b3a278a0dee272e1e887c677e76,0.8383787565538932
9bf0626a279d053668fa8659c5ec6a0f,0.12259011545872209
82649fc7c67eee0badd74c3a92486050,0.41239129825513193
462140e734deb14ac27a2ffd6107968d,0.4265215896363358
a6ea4996c5e6d25d12e2d230e09802e0,0.6701284084084468
0ff573184e4c5c719bb3d63336bf4a19,0.35979681260262175
8f7f06608f179231a81365b92355655d,0.7584196528603708
829b44e368af73ca3fd4c87e8b217814,0.6818286001986029
e1834129bfe64831575572d2dfb9289b,0.575136816999477
f3c661070c79ef6a88852dbb6a54ad22,0.7150715210201887
bd7809aeeb5900478b8a06a7bedfae29,0.37640687668963707
766d15ad4a340bff48ff37f5d173844d,0.6892754201448555
15f619b1a28186c4164b0c206d931bbe,0.4868250546741484
a73b39d09b3e5eaae81873e71cd467b7,0.6986438772128066
39d0ba15f7a177c1a77cf9d2fbc3ae83,0.5215731486447854
60353ee1ce84365ffee170457063f12d,0.9937357252353879
41d5c8eaa020b58cc2a6398539b28eda,0.5569330733166128
f05fcbd307f44f4ab1140eca9d1ba8d6,0.8091593631241271
33ce8c7dafa35d022a8e431895a4e969,0.46790231846773345
8009066aac44afe3c8aff74c6b41b75e,0.3848506567362966
495eb2eeb331fc066cc33e28b8d937ef,0.012441435084222824
6e93839278a01c8a18b6bc37a6a4304f,0.8392652811305472
f6ec14644b6efe664531b1a775454bea,0.40566465893267195
4dad0ce7aa3a691f2ced03c444874b71,0.7596385207439083
4df5976fc62308f97f8eba3de32f4447,0.28199389640327516
ce1447113933873d4e60ef986ab5e0a7,0.556402194708281
3f2e0f2a6608c910a2d69217209dc73e,0.7935167418002462
edf2020b7d9c4d57749c7f3eb4d976e2,0.025063334353039868
9933efa7dc6aebbd599e5663696ed314,0.6158747808197521
f03ce7a080562784208d03920f8ed9a8,0.4212474803696967
9bc9c1115610c3cd052c9fb1e32cd6a3,0.37935511669219996
fca6f4a09a6e8ffe0e7b3726b2458ec5,0.7538733189434002
e727c947fd12638260bf60fa0bd58ac4,0.48261027306835513
a7988c80f80a92d1d00ec55b001e0531,0.6880922114408957
73b4ac2c4b6c4c2203d8445aa5371d9c,0.7341709739653758
036fa099bd5f9ed2bba6b253f11c0646,0.6964139602717061
78afe765c255b1dbb4eef7bc6bef2ea2,0.8368466296609002
ade6b775f2c15529c69e761693833b64,0.9121457524189684
c4af2ef35e9b5c648d6e290560acae9e,0.9144829269226659
42c66acd16752d83c132928436e2e0ab,0.34066691572688385
b8491947accfed83d0a554a99ce8e38f,0.16989418319439709
54a887a4c905a4579439fce4ff01719e,0.4820265773644172
b6e68f2983bf76d505fe1067f2f84deb,0.8783217584707156
253ae549ee3c10b2a64902adc8102d50,0.7570522596551197
2d35af56639997118786d6eadba53e52,0.3706848022856312
a2903da10946d1a751afec3d69ca5906,0.2052131025679535
