match_id_hash,radiant_win_prob
30cc2d778dca82f2edb568ce9b585caa,0.5117467129691795
70e5ba30f367cea48793b9003fab9d38,0.9838118163700521
4d9ef74d3a2025d79e9423105fd73d41,0.9803812255047852
2bb79e0c1eaac1608e5a09c8e0c6a555,0.738861090775174
bec17f099b01d67edc82dfb5ce735a43,0.3713620461519193
038acbb47d9eb54c11962d07cce8d829,0.13938301065178382
b891f03bb2a86d78b84043437fc95e04,0.9472350790633568
ff898afdb5bb5c7163bde45a009503f7,0.03702931934496099
72e6b1c31c718c0806f9aaeb8b7290a9,0.6543393011542744
abd97ab60ceca3ae6f00a28baea8a43c,0.5897253999571868
d46d5407bd08b42245e1bf2de86da403,0.057282689361711436
a176147b06a337304ab179cd3b432015,0.49319977978392854
f4e59a3443f4d1e55b8639651dca3a4d,0.015257785934883594
2b8263ce33e0320e9d8b2775f65c3eef,0.4691995728236849
2d0803ecc11a376020a41da9aa255e23,0.9891850857437084
4e043d36d488c88b73afec997ea4fb76,0.977049482553654
30f5b5e14622068c186b6f4e937bd6b9,0.5969822408544502
44ef19f09cec7868270e5e62aba4a3ff,0.8170383963349469
47b462bb8974dbe082357e8b1ddececd,0.3697053804510999
41e32d96134ca0a52c1a1be7faefd752,0.5653297823570302
a25a6fc067bc963af369f45d655db098,0.7211992919657717
f9bf94520433bc98d287e01ae84090eb,0.8803935996845208
3c83af081c79a7bcce2f47c038ccb360,0.5211503424093087
e6955d1c0b810cc5dc9197cc7d404831,0.4986463145964346
f53297cb268acd155dc0ba92765067d3,0.32850342415385037
021cefc286d907c7b8ad4156f06067f2,0.4901421789171696
6b8377392b416087a5486b667159e942,0.04083916052717364
17d1e4a72ebca9d7e5bb04595219d7f4,0.5901741718148676
d020af84fd2a439bc9019dc681bc2325,0.09142043021520022
525559396be62ae36be7fa72246b9ffa,0.3272905610730371
39b35584d8fcca44bbb35b0d9ffaa8a3,0.3585911305677208
5d8b85ca1307b58f511f8794b22229c0,0.4888175318818361
3224dbf29a3f7a75b5a5c37dcab6b8f8,0.29064639241140505
0cd98aadfef4ca31d2b352124757cc16,0.9843299440535921
0e395c12a6af074b1cf20abca3662327,0.641781700743393
05fa1a5bf98ada8025535261b3fcdc6f,0.7253765317350703
7d52952f47f56913ab634914f3904143,0.6513807827411249
3a559937038a24655a3add1da523c998,0.9793445479380718
a8531ace02ae32c1594ba5688ac535f4,0.8622498848065027
1d55f15af571223402e59daa58ef8267,0.16136002672545097
ee290a51ad00351c9db6e1cbad3fe7e1,0.2900802073422408
8ec5c5e629b71a73e213dc216a931c36,0.9411673398729213
c28f4b3a278a0dee272e1e887c677e76,0.9031913789123127
9bf0626a279d053668fa8659c5ec6a0f,0.29268481274858393
82649fc7c67eee0badd74c3a92486050,0.5351899404637415
462140e734deb14ac27a2ffd6107968d,0.5892429813776399
a6ea4996c5e6d25d12e2d230e09802e0,0.7827895218219086
0ff573184e4c5c719bb3d63336bf4a19,0.31491263602301356
8f7f06608f179231a81365b92355655d,0.5993146914253454
829b44e368af73ca3fd4c87e8b217814,0.5876605055278492
e1834129bfe64831575572d2dfb9289b,0.4888972136826881
f3c661070c79ef6a88852dbb6a54ad22,0.8707495455816201
bd7809aeeb5900478b8a06a7bedfae29,0.36700730254083186
766d15ad4a340bff48ff37f5d173844d,0.5826902548312041
15f619b1a28186c4164b0c206d931bbe,0.6137831504636766
a73b39d09b3e5eaae81873e71cd467b7,0.8049458215849995
39d0ba15f7a177c1a77cf9d2fbc3ae83,0.6997712243995524
60353ee1ce84365ffee170457063f12d,0.9900910207418434
41d5c8eaa020b58cc2a6398539b28eda,0.6936522156078709
f05fcbd307f44f4ab1140eca9d1ba8d6,0.8128833203679686
33ce8c7dafa35d022a8e431895a4e969,0.4178293172119895
8009066aac44afe3c8aff74c6b41b75e,0.4579820109244199
495eb2eeb331fc066cc33e28b8d937ef,0.00702063815735228
6e93839278a01c8a18b6bc37a6a4304f,0.7411758337125264
f6ec14644b6efe664531b1a775454bea,0.4725885968194576
4dad0ce7aa3a691f2ced03c444874b71,0.8807483139146213
4df5976fc62308f97f8eba3de32f4447,0.2828504403272737
ce1447113933873d4e60ef986ab5e0a7,0.5957297594234292
3f2e0f2a6608c910a2d69217209dc73e,0.7069621136156901
edf2020b7d9c4d57749c7f3eb4d976e2,0.035944036816551866
9933efa7dc6aebbd599e5663696ed314,0.5094507917739776
f03ce7a080562784208d03920f8ed9a8,0.343534424764494
9bc9c1115610c3cd052c9fb1e32cd6a3,0.40975118737265853
fca6f4a09a6e8ffe0e7b3726b2458ec5,0.7807110455681936
e727c947fd12638260bf60fa0bd58ac4,0.6145533297289539
a7988c80f80a92d1d00ec55b001e0531,0.6714089727593343
73b4ac2c4b6c4c2203d8445aa5371d9c,0.7504198902898211
036fa099bd5f9ed2bba6b253f11c0646,0.6842481337435148
78afe765c255b1dbb4eef7bc6bef2ea2,0.8105048587799877
ade6b775f2c15529c69e761693833b64,0.7511410258698892
c4af2ef35e9b5c648d6e290560acae9e,0.9534144654723924
42c66acd16752d83c132928436e2e0ab,0.4124609892844976
b8491947accfed83d0a554a99ce8e38f,0.1110045679981481
54a887a4c905a4579439fce4ff01719e,0.4754695522956892
b6e68f2983bf76d505fe1067f2f84deb,0.755263155995668
253ae549ee3c10b2a64902adc8102d50,0.711004333857
2d35af56639997118786d6eadba53e52,0.3180792915679356
a2903da10946d1a751afec3d69ca5906,0.1300124429867224
52951bcf6e52b8ac5e4c05ebc14c053b,0.6549857002086096
39e27dbbd6d8fc50da949716010609a2,0.4293980729631535
5c170ea7a477b123256754a4330e445f,0.05988089766412759
b30f8d475edeb9e4067c94a5dad61745,0.5019252022125709
274a537210fb94ccc97378e9550a6b1f,0.022559547564760033
804621c88b9fb4d6961a8b879fb6d4e8,0.9671699065588293
72821e849a6ad51e0c3831e8afee4e1d,0.5166484302782497
40a1d084ce70a1f3dbaed42fb3972e90,0.6200471691466459
aba5de27ee767c8ff0504ffcc88840c1,0.50030721361017
73cbf76bbc4c90021252a9e100fa176d,0.802890542235269
75a7cf2ed1a3b2c6cd4c2676600af95f,0.2271495899478299
a8273c207a85333263a715c92824d4c5,0.41330632391699745
eaefb3e1caf992544319b50e52560729,0.03870635297342749
ddb777d093a1a8f907364777fb04828c,0.762277109945518
ace3a47615b4ff4884732dc0f09cae72,0.6445088673196395
dcf60d2b0d734f24a8d645b04d7c6b2c,0.7067035816050315
b825903caed5dae1f2a096f4d9b725f2,0.9940689656631969
2be8820ce1b4d74e16cf9e6a8cf92bc2,0.30937912870561224
16017bfd32c10318b28481022503eca6,0.653184451447706
9b1a5b963900d7217c526a488243fe3a,0.9904431762198931
12780f9e434211f2cb75927e202fd1a9,0.3050578598697645
cab3143fb59af69757706940b616799e,0.47209381895773433
4509a5d8d23b966184a57ed75d7b36a0,0.7469884619019547
